x,y,R_c,V_target
118.682,219.889,78.35468214164449,11.6388905419376
118.562,219.912,78.3546821428894,11.73478895166182
118.443,219.935,500264329247.3633,11.830667924092731
118.324,219.958,inf,11.926527303722388
118.205,219.981,78.35468215174622,12.022366935171954
118.085,220.004,78.35468216881308,12.118186663192729
117.966,220.027,554981181993.4996,12.2139863326671
117.847,220.05,263102189982.10275,12.2139863326671
117.728,220.073,78.35468216261914,12.2139863326671
117.608,220.096,78.35468215822218,12.2139863326671
117.489,220.119,528160950463.228,12.2139863326671
117.37,220.142,78.35468215883088,12.2139863326671
117.25,220.165,78.35468213821606,12.2139863326671
117.131,220.188,78.35468216590216,12.2139863326671
117.011,220.211,78.35468217636165,12.2139863326671
116.892,220.234,inf,12.2139863326671
116.773,220.257,78.35468215372025,12.2139863326671
116.653,220.28,78.35468214740033,12.2139863326671
116.534,220.303,78.35468215471397,12.2139863326671
116.414,220.326,78.35468215491206,12.186680949906634
116.295,220.349,78.35468216015884,12.03632020641952
116.175,220.372,78.35468215400844,11.88603820037703
116.056,220.395,78.35468215067961,11.73583391381299
115.936,220.418,10318244248812.676,11.585706330812586
115.816,220.441,78.3546821530435,11.435654437484098
115.697,220.464,18.816756246130083,11.285677221930754
115.577,220.488,18.816756245368328,11.11111111111111
115.458,220.511,18.816756245368328,11.11111111111111
115.338,220.534,4981192962728.966,11.11111111111111
115.218,220.557,78.35468213568909,11.1591123856095
115.099,220.58,78.35468213760811,11.25510564473078
114.979,220.603,10318177272256.842,11.25510564473078
114.859,220.626,15.236503071848482,11.25510564473078
114.739,220.65,18.81675624519276,11.11111111111111
114.62,220.673,18.81675624519276,11.11111111111111
114.5,220.696,564272548298.0829,11.11111111111111
114.38,220.719,5159063298724.865,11.1591123856095
114.26,220.742,10318126597449.336,11.25510564473078
114.14,220.765,15.236503072259772,11.25510564473078
114.02,220.789,15.236503072237884,11.11111111111111
113.9,220.812,15.236503072237884,11.11111111111111
113.781,220.835,78.35468215425942,11.11111111111111
113.661,220.858,10318075923141.965,11.1591123856095
113.541,220.881,15.236503071824908,11.1591123856095
113.421,220.905,15.236503071847794,11.11111111111111
113.301,220.928,15.236503071847794,11.11111111111111
113.181,220.951,508635449277.5378,11.11111111111111
113.061,220.974,15.236503072215667,11.1591123856095
112.941,220.998,15.236503071805766,11.11111111111111
112.821,221.021,15.236503071805766,11.11111111111111
112.7,221.044,80.2671313011678,11.11111111111111
112.58,221.067,15.236503072260998,11.1591123856095
112.46,221.091,15.236503072237078,11.11111111111111
112.34,221.114,15.236503072237078,11.11111111111111
112.22,221.137,535005152050.8604,11.11111111111111
112.1,221.16,19.07659199920958,11.1591123856095
111.979,221.184,19.07659199974048,11.11111111111111
111.859,221.207,19.07659199974048,11.11111111111111
111.739,221.23,564261366562.785,11.11111111111111
111.619,221.253,19.076591999076392,10.58706413055169
111.498,221.277,19.076591999345037,10.448830448187842
111.378,221.3,19.076591999345037,10.448830448187842
111.258,221.323,19.07659199959204,10.448830448187842
111.137,221.347,19.076591998423183,10.448830448187842
111.017,221.37,19.076591998423183,10.448830448187842
110.896,221.393,12.850524686320306,10.448830448187842
110.776,221.417,12.850524686430036,10.448830448187842
110.655,221.44,12.850524686430036,10.448830448187842
110.535,221.463,15.236503071847224,10.448830448187842
110.415,221.487,12.850524686554673,10.448830448187842
110.294,221.51,12.850524686554673,10.448830448187842
110.173,221.533,12.850524686495922,10.448830448187842
110.053,221.557,12.850524687026304,10.448830448187842
109.932,221.58,12.850524687026304,10.448830448187842
109.812,221.603,19.076591999159668,10.448830448187842
109.691,221.627,15.477374188459637,10.448830448187842
109.57,221.65,15.477374188459637,10.448830448187842
109.45,221.673,19.07659199941605,10.448830448187842
109.329,221.697,15.477374187534563,10.448830448187842
109.208,221.72,12.850524686510656,10.448830448187842
109.088,221.744,12.850524686837591,10.448830448187842
108.967,221.767,12.850524686837591,10.448830448187842
108.846,221.79,15.477374188414675,10.448830448187842
108.725,221.814,19.07659199859762,10.448830448187842
108.605,221.837,19.076591999908263,10.448830448187842
108.484,221.861,15.477374187535226,10.448830448187842
108.363,221.884,15.477374188458915,10.448830448187842
108.242,221.908,15.47737418802115,10.448830448187842
108.121,221.931,15.477374188043038,10.448830448187842
108.0,221.955,15.477374188434863,10.448830448187842
107.879,221.978,15.477374188393274,10.448830448187842
107.758,222.002,15.47737418797513,10.448830448187842
107.637,222.025,15.477374187556782,10.448830448187842
107.516,222.049,15.47737418802083,10.448830448187842
107.395,222.072,15.47737418757962,10.448830448187842
107.274,222.096,15.477374188434464,10.448830448187842
107.153,222.119,15.477374187512115,10.448830448187842
107.032,222.143,15.477374187951366,10.448830448187842
106.911,222.166,15.477374187556585,10.448830448187842
106.79,222.19,15.477374187556585,10.448830448187842
106.669,222.214,13.070479442582924,10.448830448187842
106.547,222.237,13.07047944265858,10.448830448187842
106.426,222.261,15.47737418757806,10.448830448187842
106.305,222.284,15.477374187975546,10.448830448187842
106.184,222.308,15.477374187975546,10.448830448187842
106.062,222.332,19.338503819977447,10.448830448187842
105.941,222.355,15.477374187534169,10.448830448187842
105.82,222.379,15.477374187534169,10.448830448187842
105.698,222.403,19.338503820611056,10.448830448187842
105.577,222.426,15.477374188018496,10.448830448187842
105.456,222.45,15.477374188018496,10.448830448187842
105.334,222.474,79.14909061993772,10.448830448187842
105.213,222.498,13.070479442625794,10.496893632163433
105.091,222.521,13.070479442238105,10.53787423256014
104.97,222.545,13.070479442238105,10.53787423256014
104.848,222.569,79.14909061387041,10.53787423256014
104.727,222.593,13.0704794428227,10.585929314104696
104.605,222.616,13.07047944314198,10.5378742327958
104.484,222.64,13.07047944314198,10.5378742327958
104.362,222.664,79.14909061403652,10.5378742327958
104.241,222.688,79.1490906270311,10.585929314340335
104.119,222.712,79.14909062371878,10.682030654845812
103.998,222.736,13.070479442212696,10.682030654845812
103.876,222.759,15.72024843518802,10.537874232549896
103.754,222.783,15.72024843518802,10.537874232549896
103.633,222.807,79.14909062487223,10.537874232549896
103.511,222.831,553309135935.7708,10.585929314094455
103.389,222.855,527892108489.9589,10.68203065459998
103.267,222.879,79.14909063111695,10.778114271479472
103.146,222.903,79.14909062961901,10.8741800078741
103.024,222.927,527891681474.40576,10.970227707043213
102.902,222.951,11491795835173.56,11.066257212365349
102.78,222.975,553308688360.1931,11.162268367339248
102.658,222.999,583567757254.8927,11.258261015584846
102.536,223.023,inf,11.450190166982908
102.414,223.047,11491795835173.691,11.450190166982908
102.292,223.071,583567757254.8978,11.450190166982908
102.17,223.095,10670953275518.191,11.450190166982908
102.048,223.119,inf,11.450190166982908
101.926,223.143,583567757254.8955,11.450190166982908
101.804,223.167,10670953275518.477,11.450190166982908
101.682,223.191,inf,11.450190166982908
101.56,223.215,11491795835173.328,11.42315898334724
101.438,223.239,15.79362781429416,11.273187942618524
101.316,223.264,15.793627813419327,11.11111111111111
101.194,223.288,15.793627813419327,11.11111111111111
101.071,223.312,81.0452483378589,11.11111111111111
100.949,223.336,583565829715.7289,11.1591123856095
100.827,223.36,10670918029087.42,11.25510564473078
100.705,223.384,19.894216872370443,11.25510564473078
100.582,223.409,19.894216872501065,11.11111111111111
100.46,223.433,19.894216872501065,11.11111111111111
100.338,223.457,81.04524834178315,11.11111111111111
100.215,223.481,81.04524835699681,11.1591123856095
100.093,223.505,18.034330074983227,11.1591123856095
99.9704,223.53,16.578912824891553,11.11111111111111
99.848,223.554,16.578912824891553,11.11111111111111
99.7255,223.578,16.25295472350026,11.11111111111111
99.6029,223.603,16.25295472390759,11.11111111111111
99.4804,223.627,16.25295472390759,11.11111111111111
99.3578,223.651,15.940300480959523,11.11111111111111
99.2352,223.676,15.940300480053777,11.11111111111111
99.1126,223.7,15.940300480053777,11.11111111111111
98.9899,223.724,15.964816047279813,11.11111111111111
98.8672,223.749,15.964816047711471,11.11111111111111
98.7445,223.773,15.964816047711471,11.11111111111111
98.6218,223.797,16.302444252072704,11.11111111111111
98.499,223.822,15.989351650398124,11.11111111111111
98.3762,223.846,15.989351650896902,11.11111111111111
98.2534,223.871,15.989351650441504,11.11111111111111
98.1306,223.895,16.32721910927951,11.11111111111111
98.0077,223.92,16.013907288347955,11.11111111111111
97.8848,223.944,16.013907287893858,11.11111111111111
97.7619,223.969,15.713098052630578,11.11111111111111
97.6389,223.993,15.713098052630578,11.11111111111111
97.5159,224.017,16.03848295967318,11.11111111111111
97.3929,224.042,16.03848295967318,11.11111111111111
97.2699,224.067,16.038482959716607,11.11111111111111
97.1469,224.091,16.37682900851346,11.11111111111111
97.0238,224.116,16.06307866692351,11.11111111111111
96.9007,224.14,16.401664048904355,11.11111111111111
96.7775,224.165,16.401664049861175,11.11111111111111
96.6544,224.189,16.401664049911815,11.11111111111111
96.5312,224.214,15.78622370366182,11.11111111111111
96.4079,224.238,15.786223703252928,11.11111111111111
96.2847,224.263,15.786223703252928,11.11111111111111
96.1614,224.288,15.810638941190197,11.11111111111111
96.038,224.312,15.810638942305726,11.11111111111111
95.9147,224.337,15.810638942305726,11.11111111111111
95.7913,224.362,16.13698599352098,11.11111111111111
95.6679,224.386,16.476289540827374,11.11111111111111
95.5444,224.411,16.476289540827374,11.11111111111111
95.4209,224.436,16.16166183763881,11.11111111111111
95.2974,224.46,16.16166183807424,11.11111111111111
95.1739,224.485,16.16166183807424,11.11111111111111
95.0503,224.51,16.186357716702947,11.11111111111111
94.9267,224.534,16.52614017048446,11.11111111111111
94.803,224.559,16.52614017048446,11.11111111111111
94.6794,224.584,803.0492137783122,11.11111111111111
94.5557,224.609,15.90849999969371,11.1591123856095
94.4319,224.633,15.908500000011614,11.11111111111111
94.3082,224.658,15.908500000011614,11.11111111111111
94.1844,224.683,inf,11.11111111111111
94.0606,224.708,806.7988380706344,11.1591123856095
93.9367,224.733,16.576071041656167,11.1591123856095
93.8129,224.757,16.93006804521019,11.11111111111111
93.6889,224.782,16.93006804521019,11.11111111111111
93.565,224.807,808.6781104375779,11.11111111111111
93.441,224.832,11881785240030.611,11.1591123856095
93.317,224.857,547741872767.3958,11.25510564473078
93.193,224.882,810.5603557252566,11.25510564473078
93.0689,224.907,16.310137613800524,11.25510564473078
92.9448,224.931,16.6511177968677,11.11111111111111
92.8206,224.956,16.6511177968677,11.11111111111111
92.6964,224.981,576031644800.3727,11.11111111111111
92.5722,225.006,814.3337835615939,11.1591123856095
92.4479,225.031,11938238699881.871,11.25510564473078
92.3236,225.056,288470451855.9114,11.351080246000771
92.1993,225.081,606238683978.3657,11.447036033280751
92.075,225.106,816.2249710015913,11.54297285055616
91.9506,225.131,818.1191446326904,11.6388905419376
91.8261,225.156,818.1191422610867,11.73478895166182
91.7017,225.181,818.1191427523893,11.73478895166182
91.5772,225.206,11975905320789.492,11.73478895166182
91.4527,225.231,820.0163025353166,11.73478895166182
91.3281,225.256,641694885711.5331,11.73478895166182
91.2035,225.281,inf,11.73478895166182
91.0789,225.306,821.9164514009329,11.73478895166182
90.9542,225.331,821.916449682597,11.707657663608735
90.8296,225.356,411.4336486160513,11.557544360482812
90.7048,225.381,823.8195942430531,11.40750655700196
90.5801,225.406,16.893588322870315,11.25754324164061
90.4553,225.432,16.560760315395598,11.11111111111111
90.3305,225.457,16.560760315395598,11.11111111111111
90.2057,225.482,825.7257292963259,11.11111111111111
90.0808,225.507,611982209646.2117,11.1591123856095
89.9559,225.532,827.6348611532146,11.25510564473078
89.8309,225.557,16.266252074234085,11.25510564473078
89.706,225.583,16.26625207436617,11.11111111111111
89.581,225.608,16.26625207436617,11.11111111111111
89.4559,225.633,16.63568227998296,11.11111111111111
89.3308,225.659,16.63568228092788,11.11111111111111
89.2057,225.684,16.63568228092788,11.11111111111111
89.0806,225.709,831.4621282039162,11.11111111111111
88.9554,225.734,16.66069634437805,11.1591123856095
88.8302,225.76,16.340546703625918,11.11111111111111
88.7049,225.785,16.68573044605923,11.11111111111111
88.5796,225.811,16.68573044603362,11.11111111111111
88.4543,225.836,16.68573044603362,11.11111111111111
88.329,225.861,17.04497941811696,11.11111111111111
88.2036,225.887,16.710784586819205,11.11111111111111
88.0782,225.912,17.070281500866113,11.11111111111111
87.9527,225.938,16.735858764165663,11.11111111111111
87.8272,225.963,16.73585876416545,11.11111111111111
87.7017,225.989,16.73585876416545,11.11111111111111
87.5762,226.015,16.415021442150355,11.11111111111111
87.4506,226.04,16.760952978619574,11.11111111111111
87.325,226.066,16.760952978621138,11.11111111111111
87.1994,226.091,17.120945864181653,11.11111111111111
87.0737,226.117,17.120945864181653,11.11111111111111
86.948,226.143,620775958407.4259,11.11111111111111
86.8223,226.169,16.46477132830546,11.1591123856095
86.6965,226.194,16.81120151961108,11.11111111111111
86.5707,226.22,16.81120151961108,11.11111111111111
86.4449,226.246,816.2323220120583,11.11111111111111
86.319,226.272,16.836355847055124,11.1591123856095
86.1931,226.297,16.836355847033573,11.11111111111111
86.0672,226.323,16.836355847033573,11.11111111111111
85.9412,226.349,311836964392.28723,11.11111111111111
85.8152,226.375,623673928784.6196,11.1591123856095
85.6892,226.401,819.9702931984942,11.25510564473078
85.5631,226.427,569066586416.7076,11.351080246000771
85.437,226.453,821.8436445088258,11.447036033280751
85.3108,226.479,569946875144.5078,11.54297285055616
85.1846,226.505,569946875144.4833,11.6388905419376
85.0584,226.531,6406202876624.665,11.6388905419376
84.9322,226.557,823.7199063291025,11.6388905419376
84.8059,226.583,596292126544.0126,11.6388905419376
84.6796,226.609,13366881836694.596,11.6388905419376
84.5533,226.635,825.5990821011986,11.611793259096938
84.4269,226.661,6426010182737.14,11.461728283501092
84.3005,226.687,17.4197347693105,11.311738161407508
84.174,226.714,17.4197347693295,11.11111111111111
84.0476,226.74,17.4197347693295,11.11111111111111
83.9211,226.766,829.3661827745284,11.11111111111111
83.7945,226.792,16.729669193830702,11.1591123856095
83.668,226.819,16.729669193254015,11.11111111111111
83.5414,226.845,16.729669193254015,11.11111111111111
83.4147,226.871,831.2541145883944,11.11111111111111
83.2881,226.897,17.47081108781477,11.1591123856095
83.1614,226.924,16.779798038579422,11.11111111111111
83.0346,226.95,16.77979803805784,11.11111111111111
82.9079,226.977,16.77979803829214,11.11111111111111
82.7811,227.003,16.77979803829214,11.11111111111111
82.6542,227.029,17.16862087540409,11.11111111111111
82.5273,227.056,17.168620874916737,11.11111111111111
82.4004,227.082,17.168620874894515,11.11111111111111
82.2735,227.109,16.830006940655874,11.11111111111111
82.1465,227.135,17.193993077861784,11.11111111111111
82.0195,227.162,17.193993077861784,11.11111111111111
81.8924,227.189,17.57320460773205,11.11111111111111
81.7654,227.215,17.968616552377455,11.11111111111111
81.6382,227.242,17.598853168703425,11.11111111111111
81.5111,227.268,17.598853169350736,11.11111111111111
81.3839,227.295,17.598853169350736,11.11111111111111
81.2567,227.322,815.261379483483,11.11111111111111
81.1294,227.349,17.27022993691131,11.1591123856095
81.0021,227.375,17.270229936866453,11.11111111111111
80.8748,227.402,17.270229936866453,11.11111111111111
80.7475,227.429,817.1020237923908,11.11111111111111
80.6201,227.456,638552525200.6362,11.1591123856095
80.4927,227.483,607693109484.5634,11.25510564473078
80.3653,227.51,16.955879445555365,11.25510564473078
80.2378,227.536,17.321154715653602,11.11111111111111
80.1103,227.563,17.321154715653602,11.11111111111111
79.9828,227.59,820.7918028490246,11.11111111111111
79.8552,227.617,611822790588.67,11.1591123856095
79.7276,227.644,611822790588.6562,11.25510564473078
79.6,227.671,611822790588.6649,11.351080246000771
79.4724,227.698,822.640942511457,11.351080246000771
79.3447,227.725,586492605362.2273,11.351080246000771
79.217,227.752,824.4929206885957,11.351080246000771
79.0892,227.779,17.480479552877714,11.351080246000771
78.9614,227.807,17.48047955337619,11.11111111111111
78.8336,227.834,17.48047955337619,11.11111111111111
78.7058,227.861,826.3477416636105,11.11111111111111
78.5779,227.888,614614146807.8085,11.1591123856095
78.45,227.915,inf,11.25510564473078
78.3221,227.942,17.903586109065568,11.25510564473078
78.1941,227.97,17.53159921717907,11.11111111111111
78.0661,227.997,17.53159921717907,11.11111111111111
77.9381,228.024,17.929420312821797,11.11111111111111
77.81,228.052,17.557189119711104,11.11111111111111
77.6819,228.079,17.557189119711104,11.11111111111111
77.5537,228.106,17.200892376100093,11.11111111111111
77.4256,228.134,17.200892375982136,11.11111111111111
77.2974,228.161,17.582799069314014,11.11111111111111
77.1692,228.189,17.226256278233436,11.11111111111111
77.0409,228.216,17.226256278233436,11.11111111111111
76.9126,228.243,17.608429064711483,11.11111111111111
76.7843,228.271,17.608429064711483,11.11111111111111
76.6559,228.299,17.634079105462142,11.11111111111111
76.5275,228.326,17.63407910496041,11.11111111111111
76.3991,228.354,17.27704413106213,11.11111111111111
76.2706,228.381,17.27704413250071,11.11111111111111
76.1422,228.409,17.27704413250071,11.11111111111111
76.0137,228.437,17.302468082534208,11.11111111111111
75.8851,228.464,17.685439327682648,11.11111111111111
75.7565,228.492,17.685439327682648,11.11111111111111
75.6279,228.52,17.685439327617193,11.11111111111111
75.4993,228.547,17.685439327091416,11.11111111111111
75.3707,228.575,17.685439327091416,11.11111111111111
75.242,228.603,652763818219.2966,11.11111111111111
75.1133,228.631,816.9351844525183,11.1591123856095
74.9845,228.659,599850827777.9149,11.25510564473078
74.8557,228.687,17.73687973214362,11.25510564473078
74.7269,228.714,17.736879733195604,11.11111111111111
74.5981,228.742,17.736879733195604,11.11111111111111
74.4692,228.77,313876499062.6696,11.11111111111111
74.3403,228.798,13967504208288.062,11.1591123856095
74.2114,228.826,820.5758573546674,11.25510564473078
74.0824,228.854,327853893303.6471,11.351080246000771
73.9534,228.882,inf,11.447036033280751
73.8244,228.91,822.4003375351415,11.447036033280751
73.6953,228.938,14009374389427.46,11.420005945332225
73.5662,228.966,17.900143053915034,11.270036461660048
73.4371,228.995,17.526304158719487,11.11111111111111
73.3079,229.023,17.526304158719487,11.11111111111111
73.1788,229.051,412.57096192927446,11.11111111111111
73.0495,229.079,826.0576002779359,11.1591123856095
72.9203,229.107,18.343313226260666,11.1591123856095
72.791,229.136,17.95177794498279,11.11111111111111
72.6617,229.164,17.95177794498279,11.11111111111111
72.5323,229.192,692073500251.8726,11.11111111111111
72.4029,229.22,17.977625468354393,11.1591123856095
72.2735,229.249,17.977625469398053,11.11111111111111
72.1441,229.277,17.977625469398053,11.11111111111111
72.0146,229.305,18.003493044794105,11.11111111111111
71.8851,229.334,17.628637103820097,11.11111111111111
